対象断面,策定週,策定／更新後,連系線,年月日,時間,方向,空容量最小,空容量最大,計画潮流,マージン合計最大,マージン合計最小,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分運用容量,送電NG情報件数,送電NG情報延べ容量,最新更新年月日時刻
週間,2020124,策定,本四連系線,2020/12/27,20:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,20:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,20:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,20:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,20:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,20:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,21:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,21:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,21:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,21:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,21:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,21:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,21:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,21:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,22:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,22:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,22:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,22:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,22:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,22:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,22:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,22:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,23:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,23:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,23:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,23:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,23:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,23:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,23:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,23:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/27,24:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/27,24:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/27,24:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/27,24:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,00:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,00:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,00:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,00:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,01:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,01:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,01:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,01:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,01:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,01:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,01:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,01:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,02:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,02:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,02:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,02:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,02:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,02:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,02:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,02:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,03:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,03:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,03:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,03:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,03:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,03:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,03:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,03:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,04:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,04:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,04:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,04:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,04:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,04:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,04:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,04:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,05:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,05:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,05:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,05:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,05:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,05:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,05:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,05:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,06:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,06:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,06:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,06:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,06:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,06:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,06:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,06:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,07:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,07:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,07:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,07:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,07:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,07:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,07:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,07:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,08:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,08:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,08:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,08:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,08:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,08:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,08:30,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,08:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,09:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,09:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,09:00,順方向,500.0,1200.0,0,700.0,0.0,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,09:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,09:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,09:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,09:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,09:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,10:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,10:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,10:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,10:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,10:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,10:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,10:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,10:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,11:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,11:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,11:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,11:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,11:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,11:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,11:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,11:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,12:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,12:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,12:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,12:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,12:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,12:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,12:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,12:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,13:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,13:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,13:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,13:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,13:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,13:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,13:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,13:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,14:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,14:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,14:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,14:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,14:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,14:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,14:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,14:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,15:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,15:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,15:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,15:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,15:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,15:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,15:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,15:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,16:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,16:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,16:00,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020124,策定,本四連系線,2020/12/28,16:00,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/24 11:06:59
週間,2020123,策定,本四連系線,2020/12/28,16:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020123,策定,本四連系線,2020/12/28,16:30,逆方向,-1200.0,-1200.0,0,0.0,0.0,-1200,熱容量,0,0,0,0,2020/12/17 10:00:08
週間,2020124,策定,本四連系線,2020/12/28,16:30,順方向,430.01,1130.01,0,769.99,69.99,1200,熱容量,0,0,0,0,2020/12/24 11:06:59
